,words,polarity_score,count_up,count_down,total
1281,접근방법/NNG,0.5539234895379578,12.0,30.0,42.0
1282,좁히/VV,0.5687607258648674,23.0,56.0,79.0
1283,삭제/NNG,0.6526110077889732,82.0,174.0,256.0
1284,공표/NNG,0.7667949132033712,67.0,121.0,188.0
1285,점도표/NNG,0.6411763542384475,194.0,419.0,613.0
1286,우회/NNG,0.7253759982044686,11.0,21.0,32.0
1287,구역/NNG,0.5715083622217025,26.0,63.0,89.0
1288,판매사/NNG,0.5605178167943621,17.0,42.0,59.0
1289,우위/NNG,0.6343816500295048,164.0,358.0,522.0
1290,신용공여/NNG,0.6549770991158285,35.0,74.0,109.0
1291,금하/NNG,0.6462440711276174,7.0,15.0,22.0
1292,대출시/NNG,0.3692823263586386,4.0,15.0,19.0
1293,마이/MAG,0.2769617447689789,6.0,30.0,36.0
1294,상거래/NNG,0.6391424879284128,6.0,13.0,19.0
1295,양도세/NNG,0.2769617447689789,10.0,50.0,60.0
1296,회색코뿔소/NNG,0.0419639007225725,1.0,33.0,34.0
1297,주저앉/VV,0.5770036349353728,5.0,12.0,17.0
1298,보증료/NNG,0.1786849966251476,8.0,62.0,70.0
1299,신탁상품/NNG,0.3692823263586386,4.0,15.0,19.0
1300,모호/NNG,0.4116998908728065,11.0,37.0,48.0
1301,젊은층/NNG,0.507763198743128,11.0,30.0,41.0
1302,사업구조/NNG,0.7301718725727626,29.0,55.0,84.0
1303,행위/NNG,0.7143854527771282,65.0,126.0,191.0
1304,관망/NNG,0.4908182818690765,56.0,158.0,214.0
1305,명의/NNG,0.4327527262015295,5.0,16.0,21.0
1306,입점/NNG,0.4467124915628691,10.0,31.0,41.0
1307,곡동/NNG,0.6924043619224473,13.0,26.0,39.0
1308,메타/NNG,0.7338302639178073,62.0,117.0,179.0
1309,시장가치/NNG,0.488756020180551,6.0,17.0,23.0
1310,로컬통화/NNG,0.3155260383444063,18.0,79.0,97.0
1311,이득/NNG,0.7180489679195748,14.0,27.0,41.0
1312,사로잡/VV,0.4260949919522752,4.0,13.0,17.0
1313,죽전/NNG,0.6391424879284128,6.0,13.0,19.0
1314,좀처럼/MAG,0.5592496769373613,21.0,52.0,73.0
1315,주인/NNG,0.4214635246484461,21.0,69.0,90.0
1316,달러위안/NNG,0.5957897997937337,74.0,172.0,246.0
1317,컨트롤/NNG,0.6294585108385884,15.0,33.0,48.0
1318,지하/NNG,0.4945745442303194,10.0,28.0,38.0
1319,회사채/NNG;스프레드/NNG;확대/NNG,0.6462440711276174,14.0,30.0,44.0
1320,물가/NNG;부진/NNG,0.7288466967604708,10.0,19.0,29.0
1321,금리/NNG;인하/NNG;가능성/NNG;낮/VA,0.5440319986533515,11.0,28.0,39.0
1322,실효/NNG,0.3640068645535151,46.0,175.0,221.0
1323,가격/NNG;인하/NNG,0.5770036349353728,10.0,24.0,34.0
1324,민자/NNG,0.671422411561161,16.0,33.0,49.0
1325,신탁/NNG,0.4517815694813131,46.0,141.0,187.0
1326,연달/VV,0.6924043619224473,13.0,26.0,39.0
1327,양방향/NNG,0.7501047254159846,13.0,24.0,37.0
1328,탄소/NNG,0.1767840924057312,6.0,47.0,53.0
1329,국무회의/NNG,0.3462021809612236,4.0,16.0,20.0
1330,제소/NNG,0.4260949919522752,4.0,13.0,17.0
1331,기업인수/NNG,0.7553502130063061,6.0,11.0,17.0
1332,자녀/NNG,0.3678398172713,34.0,128.0,162.0
1333,투자수단/NNG,0.3692823263586386,4.0,15.0,19.0
1334,용량/NNG,0.6924043619224473,9.0,18.0,27.0
1335,방해/NNG,0.4793568659463096,9.0,26.0,35.0
1336,부모/NNG,0.3632285177298084,16.0,61.0,77.0
1337,최고가/NNG,0.3233984444907238,39.0,167.0,206.0
1338,성일/NNG,0.6924043619224473,8.0,16.0,24.0
1339,유전/NNG,0.4373080180562824,6.0,19.0,25.0
1340,마케팅/NNG,0.5755049241952809,32.0,77.0,109.0
1341,구매/NNG,0.7325050006438245,137.0,259.0,396.0
1342,탑재/NNG,0.2308014539741491,4.0,24.0,28.0
1343,균형점/NNG,0.4945745442303194,5.0,14.0,19.0
1344,연착륙/NNG,0.5776207511224694,78.0,187.0,265.0
1345,간접투자/NNG,0.0814593366967585,1.0,17.0,18.0
1346,선보일/VV,0.4616029079482982,5.0,15.0,20.0
1347,조기/NNG,0.7192543548054564,442.0,851.0,1293.0
1348,전기차/NNG,0.4746671411921179,109.0,318.0,427.0
1349,신재정협약/NNG,0.4720938831289413,15.0,44.0,59.0
1350,뒤집/VV,0.5193032714418354,9.0,24.0,33.0
1351,오락/NNG,0.5539234895379578,12.0,30.0,42.0
1352,채권시장/NNG;금리/NNG;하락/NNG,0.6294585108385884,10.0,22.0,32.0
1353,나스닥/NNG,0.560517816794362,238.0,588.0,826.0
1354,진지/NNG,0.2637730902561704,4.0,21.0,25.0
1355,법원/NNG,0.5695584267426582,51.0,124.0,175.0
1356,면하/VV,0.6924043619224473,33.0,66.0,99.0
1357,행해진/VV,0.7456662359164816,7.0,13.0,20.0
1358,골든/NNG,0.5193032714418354,6.0,16.0,22.0
1359,중간선거/NNG,0.370582616240183,19.0,71.0,90.0
1360,수산/NNG,0.6462440711276174,7.0,15.0,22.0
1361,지수/NNG;오르/VV,0.4760279988216825,11.0,32.0,43.0
1362,글로벌/NNG;안전자산/NNG;선호/NNG,0.7553502130063061,12.0,22.0,34.0
1363,완화/NNG;선호/NNG,0.6391424879284128,6.0,13.0,19.0
1364,역레포/NNG,0.0741861816345479,3.0,56.0,59.0
1365,호소/NNG,0.4260949919522752,8.0,26.0,34.0
1366,가결/NNG,0.6788278058063207,25.0,51.0,76.0
1367,토론/NNG,0.4616029079482981,15.0,45.0,60.0
1368,로고/NNG,0.5934894530763833,6.0,14.0,20.0
1369,누나/NNG,0.4260949919522752,8.0,26.0,34.0
1370,광역/NNG,0.5193032714418354,9.0,24.0,33.0
1371,관장/NNG,0.7456662359164816,7.0,13.0,20.0
1372,할당/NNG,0.6294585108385884,10.0,22.0,32.0
1373,순위/NNG,0.5286600871434901,113.0,296.0,409.0
1374,신제품/NNG,0.4913837407191561,11.0,31.0,42.0
1375,우하향/NNG,0.5385367259396812,7.0,18.0,25.0
1376,양적완화/NNG;축소/NNG,0.6924043619224473,12.0,24.0,36.0
1377,유보/NNG,0.5962370894332184,31.0,72.0,103.0
1378,공인중개사/NNG,0.4072966834837925,5.0,17.0,22.0
1379,스테이션/NNG,0.1457693393520941,2.0,19.0,21.0
1380,재정정책/NNG;확대/NNG,0.7385646527172772,8.0,15.0,23.0
1381,양적완화/NNG;확대/NNG,0.488756020180551,6.0,17.0,23.0
1382,공고히/MAG,0.5539234895379578,8.0,20.0,28.0
1383,과도기/NNG,0.1678556028902902,4.0,33.0,37.0
1384,퇴직/NNG,0.6058538166821413,14.0,32.0,46.0
1385,납품/NNG,0.589280308019104,20.0,47.0,67.0
1386,반독점/NNG,0.532618739940344,5.0,13.0,18.0
1387,수급주체/NNG,0.3462021809612235,5.0,20.0,25.0
1388,반납/NNG,0.5385367259396812,35.0,90.0,125.0
1389,안기/VV,0.6391424879284128,6.0,13.0,19.0
1390,펀더멘털/NNG;부진/NNG,0.6154705439310643,8.0,18.0,26.0
1391,거뒀/VV,0.6667597559253196,13.0,27.0,40.0
1392,이른다/VV,0.5539234895379578,18.0,45.0,63.0
1393,간접/NNG,0.6986422390568837,56.0,111.0,167.0
1394,소고/NNG,0.1846411631793193,2.0,15.0,17.0
1395,갈아탈/VV,0.1282230299856383,10.0,108.0,118.0
1396,출생지/NNG,0.060209074949778,1.0,23.0,24.0
1397,상품/NNG,0.7252305885626514,950.0,1814.0,2764.0
1398,감시/NNG,0.7133863122837335,17.0,33.0,50.0
1399,초과수익/NNG,0.5846970167345109,19.0,45.0,64.0
1400,취업/NNG,0.7190352989194645,27.0,52.0,79.0
1401,출산율/NNG,0.5539234895379578,8.0,20.0,28.0
1402,동계/NNG,0.2637730902561704,4.0,21.0,25.0
1403,골드/NNG,0.3956596353842555,6.0,21.0,27.0
1404,유로존/NNG;경기/NNG;부진/NNG,0.6924043619224471,7.0,14.0,21.0
1405,지상/NNG,0.5344875776243453,22.0,57.0,79.0
1406,파산보호신청/NNG,0.4327527262015295,5.0,16.0,21.0
1407,벌어진/VV,0.738564652717277,24.0,45.0,69.0
1408,세우/VV,0.536054989875443,12.0,31.0,43.0
1409,증세/NNG,0.532618739940344,15.0,39.0,54.0
1410,국도/NNG,0.488756020180551,6.0,17.0,23.0
1411,불러오/VV,0.5275461805123408,8.0,21.0,29.0
1412,모형/NNG,0.3620039402582088,63.0,241.0,304.0
1413,명단/NNG,0.6154705439310643,8.0,18.0,26.0
1414,전하/VV,0.666577556237951,271.0,563.0,834.0
1415,봉천/NNG,0.6462440711276174,7.0,15.0,22.0
1416,역량/NNG,0.5493456094591317,48.0,121.0,169.0
1417,전망/NNG;하회/NNG,0.3342641747211814,7.0,29.0,36.0
1418,설치/NNG,0.609975271217394,37.0,84.0,121.0
1419,트레이더/NNG,0.719381155244101,40.0,77.0,117.0
1420,승리/NNG,0.7513323927243577,51.0,94.0,145.0
1421,수행/NNG,0.7385646527172771,88.0,165.0,253.0
1422,힘쓰/VV,0.6924043619224473,8.0,16.0,24.0
1423,주식분할/NNG,0.0659432725640426,1.0,21.0,22.0
1424,원엔/NNG,0.5580572469225694,27.0,67.0,94.0
1425,재평가/NNG,0.6559620270844237,45.0,95.0,140.0
1426,기울여/VV,0.7553502130063061,6.0,11.0,17.0
1427,기억/NNG,0.7147399865005907,32.0,62.0,94.0
1428,단절/NNG,0.6924043619224473,9.0,18.0,27.0
1429,스코어/NNG,0.2245635768397126,6.0,37.0,43.0
1430,사자/NNG,0.4956157537971201,34.0,95.0,129.0
1431,출신/NNG,0.4141484033928657,32.0,107.0,139.0
1432,아트/NNG,0.0865505452403059,1.0,16.0,17.0
1433,fed/NNG;금리/NNG;내리/VV,0.6924043619224474,11.0,22.0,33.0
1434,기대/NNG;완화/NNG,0.7553502130063061,6.0,11.0,17.0
1435,지브/NNG,0.5539234895379578,8.0,20.0,28.0
1436,끈다/VV,0.5035668086708708,16.0,44.0,60.0
1437,개장후/NNG,0.7553502130063061,6.0,11.0,17.0
1438,회의실/NNG,0.6391424879284128,6.0,13.0,19.0
1439,숙련/NNG,0.6924043619224473,6.0,12.0,18.0
1440,gdp/NNG;갭/NNG;마이너스/NNG,0.7288466967604708,10.0,19.0,29.0
1441,야간/NNG,0.5418816745480022,9.0,23.0,32.0
1442,캠페인/NNG,0.1610242702145226,5.0,43.0,48.0
1443,표현/NNG,0.7191495947864045,121.0,233.0,354.0
1444,잔금/NNG,0.2680274949377215,6.0,31.0,37.0
1445,터치/NNG,0.4540356471622604,20.0,61.0,81.0
1446,답답/NNG,0.6924043619224471,7.0,14.0,21.0
1447,브릿지론/NNG,0.4053098703936276,12.0,41.0,53.0
1448,대출상품/NNG,0.3135415978516742,24.0,106.0,130.0
1449,실정/NNG,0.6924043619224474,11.0,22.0,33.0
1450,학자/NNG,0.4072966834837925,5.0,17.0,22.0
1451,보유자산/NNG,0.7487628564975302,93.0,172.0,265.0
1452,지향/NNG,0.7347964657136175,26.0,49.0,75.0
1453,촉진/NNG,0.6694770651700483,73.0,151.0,224.0
1454,퍼스트/NNG,0.2885018174676864,5.0,24.0,29.0
1455,초고/NNG,0.4260949919522752,4.0,13.0,17.0
1456,재무관/NNG,0.5702153568773095,7.0,17.0,24.0
1457,물가/NNG;성장/NNG,0.6231639257302025,9.0,20.0,29.0
1458,블록딜/NNG,0.1731010904806118,3.0,24.0,27.0
1459,클러스터/NNG,0.5539234895379578,8.0,20.0,28.0
1460,성숙/NNG,0.7253759982044686,11.0,21.0,32.0
1461,신용경색/NNG;완화/NNG,0.1888375532515765,3.0,22.0,25.0
1462,자금시장/NNG,0.7180489679195748,56.0,108.0,164.0
1463,아프/VA,0.6647081874455493,12.0,25.0,37.0
1464,해외/NNG;투자/NNG;확대/NNG,0.7553502130063061,6.0,11.0,17.0
1465,기대수익률/NNG,0.214076710932544,32.0,207.0,239.0
1466,경기/NNG;침체/NNG;우려/NNG,0.5000698169439897,13.0,36.0,49.0
1467,매도우위/NNG,0.3820161996813502,16.0,58.0,74.0
1468,밀집/NNG,0.6667597559253196,13.0,27.0,40.0
1469,이미/MAG;금리/NNG;인하/NNG,0.5665126597547296,9.0,22.0,31.0
1470,중소형주/NNG,0.5404131605248369,16.0,41.0,57.0
1471,생년월일/NNG,0.0629458510838588,1.0,22.0,23.0
1472,제대로/MAG,0.5616706712098174,58.0,143.0,201.0
1473,경제/NNG;상승/NNG,0.4945745442303194,5.0,14.0,19.0
1474,강북/NNG,0.5770036349353728,5.0,12.0,17.0
1475,국세청/NNG,0.7385646527172772,8.0,15.0,23.0
1476,모았/VV,0.705468595166267,27.0,53.0,80.0
1477,적극/NNG,0.6620061216429252,98.0,205.0,303.0
1478,화곡/NNG,0.6462440711276174,7.0,15.0,22.0
1479,돈줄/NNG,0.2443780100902755,3.0,17.0,20.0
1480,상환기금채/NNG,0.568126655936367,16.0,39.0,55.0
1481,특화/NNG,0.4220369444098726,32.0,105.0,137.0
1482,납세자/NNG,0.4020412424065822,9.0,31.0,40.0
1483,업무/NNG,0.6405187637422122,179.0,387.0,566.0
1484,모른다/VV,0.6577841438263248,19.0,40.0,59.0
1485,하방/NNG;압력/NNG;크/VV,0.6391424879284128,6.0,13.0,19.0
1486,그렉시트/NNG,0.6924043619224473,18.0,36.0,54.0
1487,경매신청/NNG,0.6924043619224473,9.0,18.0,27.0
1488,견조/NNG;성장/NNG,0.6924043619224473,13.0,26.0,39.0
1489,고도/NNG,0.6924043619224471,7.0,14.0,21.0
1490,금융투자업/NNG,0.1432560748805063,3.0,29.0,32.0
1491,빗금/NNG,0.0629458510838588,1.0,22.0,23.0
1492,해암/NNG,0.6462440711276174,7.0,15.0,22.0
1493,세월/NNG,0.3462021809612236,17.0,68.0,85.0
1494,견고/NNG,0.6166318091082926,118.0,265.0,383.0
1495,선과/NNG,0.7456662359164816,7.0,13.0,20.0
1496,수요자/NNG,0.5106482169178048,59.0,160.0,219.0
1497,투자심리/NNG;긍정적/VAX,0.4154426171534683,6.0,20.0,26.0
1498,내부통제/NNG,0.0461602907948298,2.0,60.0,62.0
1499,채권비율/NNG,0.7456662359164816,7.0,13.0,20.0
1500,절벽/NNG,0.7147399865005907,16.0,31.0,47.0
1501,한영/NNG,0.3692823263586386,4.0,15.0,19.0
1502,증권거래세/NNG,0.4945745442303194,5.0,14.0,19.0
1503,가권/NNG,0.2517834043354354,4.0,22.0,26.0
1504,검사/NNG,0.315833568596204,26.0,114.0,140.0
1505,표출/NNG,0.7092922731888484,21.0,41.0,62.0
1506,표했/VV,0.6924043619224473,6.0,12.0,18.0
1507,보편/NNG,0.651674693574068,8.0,17.0,25.0
1508,동전/NNG,0.4327527262015295,5.0,16.0,21.0
1509,대통령실/NNG,0.4154426171534683,15.0,50.0,65.0
1510,이민/NNG,0.2351561983887556,9.0,53.0,62.0
1511,특징/NNG,0.7595466030785633,181.0,330.0,511.0
1512,채광/NNG,0.532618739940344,5.0,13.0,18.0
1513,반발/NNG,0.6859332931194337,53.0,107.0,160.0
1514,適應/NNG,0.0532618739940344,1.0,26.0,27.0
1515,명지/NNG,0.5702153568773095,7.0,17.0,24.0
1516,에이/NNG,0.4327527262015295,5.0,16.0,21.0
1517,흑자/NNG;전환/NNG,0.7456662359164816,7.0,13.0,20.0
1518,데드라인/NNG,0.2596516357209177,3.0,16.0,19.0
1519,명확히/MAG,0.6776723542219697,23.0,47.0,70.0
1520,내수/NNG;위축/NNG,0.7225088993973362,12.0,23.0,35.0
1521,편안/NNG,0.6667597559253196,13.0,27.0,40.0
1522,만났/VV,0.5665126597547296,9.0,22.0,31.0
1523,업력/NNG,0.4154426171534684,9.0,30.0,39.0
1524,주축/NNG,0.6058538166821413,7.0,16.0,23.0
1525,위험/NNG;줄/VV,0.659432725640426,10.0,21.0,31.0
1526,열풍/NNG,0.6411151499281919,25.0,54.0,79.0
1527,금융투자업계/NNG,0.48539687227553,34.0,97.0,131.0
1528,연대/NNG,0.325837346787034,4.0,17.0,21.0
1529,개양/NNG,0.6462440711276174,7.0,15.0,22.0
1530,불어난/VV,0.3956596353842556,4.0,14.0,18.0
1531,신성장/NNG,0.6924043619224474,11.0,22.0,33.0
1532,미화/NNG,0.0461602907948298,1.0,30.0,31.0
1533,정밀/NNG,0.3763067184361126,25.0,92.0,117.0
1534,예상/NNG;완화/NNG,0.7456662359164816,7.0,13.0,20.0
1535,검진/NNG,0.2443780100902755,3.0,17.0,20.0
1536,전문위원/NNG,0.4154426171534684,18.0,60.0,78.0
1537,검증/NNG,0.6042801704050448,24.0,55.0,79.0
1538,과격/NNG,0.3692823263586386,4.0,15.0,19.0
1539,쇼핑센터/NNG,0.5385367259396812,7.0,18.0,25.0
1540,순유/NNG,0.6058538166821413,7.0,16.0,23.0
1541,국고채/NNG;강세/NNG,0.6058538166821413,7.0,16.0,23.0
1542,신년/NNG,0.1684226826297844,9.0,74.0,83.0
1543,반대급부/NNG,0.5770036349353728,5.0,12.0,17.0
1544,지탱/NNG,0.6924043619224473,17.0,34.0,51.0
1545,전경/NNG,0.5248871775863713,47.0,124.0,171.0
1546,소위/NNG,0.6924043619224474,22.0,44.0,66.0
1547,채워/VV,0.3573699932502953,8.0,31.0,39.0
1548,손상화폐/NNG,0.3462021809612236,4.0,16.0,20.0
1549,학력/NNG,0.0923205815896596,2.0,30.0,32.0
1550,전망/NNG;웃돌/VV,0.3894774535813766,9.0,32.0,41.0
1551,사무실/NNG,0.5239816792926627,14.0,37.0,51.0
1552,대개/MAG,0.3956596353842556,4.0,14.0,18.0
1553,막론/NNG,0.4260949919522752,4.0,13.0,17.0
1554,절대/MAG;금리/NNG;높/VA,0.5193032714418354,6.0,16.0,22.0
1555,함수/NNG,0.337758225328023,10.0,41.0,51.0
1556,위험액/NNG,0.2443780100902755,3.0,17.0,20.0
1557,집회/NNG,0.3877464426765704,7.0,25.0,32.0
1558,평정심/NNG,0.0477520249601687,1.0,29.0,30.0
1559,옮겨갈/VV,0.5193032714418354,6.0,16.0,22.0
1560,정하/VV,0.7216608842571985,74.0,142.0,216.0
1561,탄소중립/NNG,0.3877464426765704,7.0,25.0,32.0
1562,성실/NNG,0.5625785440619884,13.0,32.0,45.0
1563,근로자/NNG,0.5565119170591631,86.0,214.0,300.0
1564,나이스/NNG,0.4616029079482982,8.0,24.0,32.0
1565,고압경제/NNG,0.5934894530763833,9.0,21.0,30.0
1566,사과/NNG,0.2308014539741491,11.0,66.0,77.0
1567,보충/NNG,0.162918673393517,4.0,34.0,38.0
1568,고정자본/NNG,0.7385646527172772,8.0,15.0,23.0
1569,집행위원회/NNG,0.6924043619224473,15.0,30.0,45.0
1570,대체투자/NNG,0.7037552531015038,62.0,122.0,184.0
1571,등반/NNG,0.6924043619224471,7.0,14.0,21.0
1572,상하위/NNG,0.6440970808580905,20.0,43.0,63.0
1573,교역국/NNG,0.5934894530763833,6.0,14.0,20.0
1574,상대국/NNG,0.7331340302708266,18.0,34.0,52.0
1575,잘못/NNG,0.7385646527172772,8.0,15.0,23.0
1576,도시개발공사/NNG,0.66577342492543,25.0,52.0,77.0
1577,흥미/NNG,0.7602871425030793,28.0,51.0,79.0
1578,보령/NNG,0.3010453747488901,5.0,23.0,28.0
1579,재정상황/NNG,0.6924043619224474,11.0,22.0,33.0
1580,공실/NNG,0.5605178167943621,17.0,42.0,59.0
1581,권유/NNG,0.6417406281232437,19.0,41.0,60.0
1582,물가/NNG;잡/VV,0.4373080180562824,6.0,19.0,25.0
1583,수용/NNG,0.5000698169439897,52.0,144.0,196.0
1584,아끼/VV,0.7180489679195748,14.0,27.0,41.0
1585,작황/NNG,0.6462440711276174,7.0,15.0,22.0
1586,금리/NNG;변동성/NNG;높/VA,0.532618739940344,5.0,13.0,18.0
1587,처하/VV,0.7456662359164816,7.0,13.0,20.0
1588,철학/NNG,0.4327527262015295,5.0,16.0,21.0
1589,우상/NNG,0.6440970808580905,20.0,43.0,63.0
1590,스마트/NNG,0.1978298176921278,9.0,63.0,72.0
1591,경기/NNG;침체/NNG,0.5391240069930505,51.0,131.0,182.0
1592,극우파/NNG,0.5539234895379578,6.0,15.0,21.0
1593,저자/NNG,0.2517834043354354,8.0,44.0,52.0
1594,기대/NNG;하락/NNG,0.4616029079482982,5.0,15.0,20.0
1595,바라볼/VV,0.7385646527172772,8.0,15.0,23.0
1596,버그/NNG,0.7385646527172772,8.0,15.0,23.0
1597,테이퍼텐트럼/NNG,0.5770036349353728,5.0,12.0,17.0
1598,소계/NNG,0.5193032714418354,30.0,80.0,110.0
1599,직격탄/NNG,0.5830773574083766,8.0,19.0,27.0
1600,신문/NNG,0.354070412346706,45.0,176.0,221.0
1601,낮/VA;인플레이션/NNG;압력/NNG,0.4616029079482981,6.0,18.0,24.0
1602,일러/VV,0.6924043619224473,9.0,18.0,27.0
1603,커뮤니티/NNG,0.7594112356568777,51.0,93.0,144.0
1604,원대/NNG,0.6371173216168526,121.0,263.0,384.0
1605,갈아타/VV,0.248727780496413,74.0,412.0,486.0
1606,분할/NNG,0.5011688714867237,38.0,105.0,143.0
1607,기능/NNG,0.6391424879284129,90.0,195.0,285.0
1608,사옥/NNG,0.717431025606391,43.0,83.0,126.0
1609,사뭇/MAG,0.5770036349353728,5.0,12.0,17.0
1610,필수/NNG,0.5934894530763833,42.0,98.0,140.0
1611,수출/NNG;경기/NNG;회복/NNG,0.4945745442303194,5.0,14.0,19.0
1612,경제/NNG;전망/NNG;불확실/NNG,0.1846411631793193,2.0,15.0,17.0
1613,필수소비재/NNG,0.6482083388210145,22.0,47.0,69.0
1614,dr/NNG,0.7577255281415461,29.0,53.0,82.0
1615,중간/NNG,0.7162803744025316,105.0,203.0,308.0
1616,커버넌트/NNG,0.1731010904806118,3.0,24.0,27.0
1617,시민/NNG,0.6321952869726692,42.0,92.0,134.0
1618,빨리/MAG;금리/NNG;인하/NNG,0.5770036349353728,5.0,12.0,17.0
1619,결집/NNG,0.2186540090281412,3.0,19.0,22.0
1620,프랑스국채/NNG,0.761644798114692,22.0,40.0,62.0
1621,딜링/NNG,0.3820161996813502,8.0,29.0,37.0
1622,치킨게임/NNG,0.4327527262015295,5.0,16.0,21.0
1623,시가총액/NNG,0.5586444283692472,213.0,528.0,741.0
1624,역외/NNG,0.6716025141393694,113.0,233.0,346.0
1625,따뜻/NNG,0.7288466967604708,10.0,19.0,29.0
1626,공기업/NNG,0.5292262638897686,120.0,314.0,434.0
1627,사와/NNG,0.4616029079482981,7.0,21.0,28.0
1628,재정보강/NNG,0.4616029079482981,7.0,21.0,28.0
1629,다채/NNG,0.3956596353842556,4.0,14.0,18.0
1630,지시/NNG,0.7288466967604708,20.0,38.0,58.0
1631,핀다/VV,0.4808363624461438,25.0,72.0,97.0
1632,유럽연합/NNG,0.623924809644403,41.0,91.0,132.0
1633,보베스파/NNG,0.4945745442303194,10.0,28.0,38.0
1634,꼬리/NNG,0.4260949919522752,4.0,13.0,17.0
1635,중대/NNG,0.3815289341205321,27.0,98.0,125.0
1636,수월/NNG,0.6559620270844237,18.0,38.0,56.0
1637,전망/NNG;성장/NNG,0.4327527262015295,5.0,16.0,21.0
1638,최선/NNG,0.7216608842571985,37.0,71.0,108.0
1639,가격/NNG;오르/VV,0.5087052454940428,18.0,49.0,67.0
1640,보태/VV,0.6207763244821941,13.0,29.0,42.0
1641,만연/NNG,0.6924043619224473,6.0,12.0,18.0
1642,장래/NNG,0.2517834043354354,4.0,22.0,26.0
1643,과매수/NNG,0.3644233483802354,5.0,19.0,24.0
1644,책무/NNG,0.6924043619224471,10.0,20.0,30.0
1645,감사보고서/NNG,0.5908517221738216,32.0,75.0,107.0
1646,점유율/NNG,0.5087052454940428,36.0,98.0,134.0
1647,지출/NNG;늘/VV,0.4945745442303194,5.0,14.0,19.0
1648,연봉/NNG,0.1910080998406751,4.0,29.0,33.0
1649,장서/NNG,0.4028534469366966,16.0,55.0,71.0
1650,공동대표/NNG,0.6462440711276174,7.0,15.0,22.0
1651,전망/NNG;금리/NNG;하락/NNG,0.532618739940344,5.0,13.0,18.0
1652,금융사/NNG,0.3974913929554789,62.0,216.0,278.0
1653,잇따르/VV,0.754103760509596,55.0,101.0,156.0
1654,공익/NNG,0.2596516357209177,3.0,16.0,19.0
1655,졸업/NNG,0.6154705439310642,12.0,27.0,39.0
1656,확약/NNG,0.3894774535813766,9.0,32.0,41.0
1657,엿보이/VV,0.4616029079482981,6.0,18.0,24.0
1658,직구/NNG,0.5934894530763833,6.0,14.0,20.0
1659,명명/NNG,0.498531140584162,9.0,25.0,34.0
1660,결혼/NNG,0.3709309081727396,15.0,56.0,71.0
1661,다시금/MAG,0.5851304466950259,30.0,71.0,101.0
1662,화시/NNG,0.651674693574068,8.0,17.0,25.0
1663,정말/MAG,0.6924043619224473,15.0,30.0,45.0
1664,양질/NNG,0.5035668086708708,8.0,22.0,30.0
1665,국통/NNG,0.7456662359164816,7.0,13.0,20.0
1666,좁혔/VV,0.4945745442303194,5.0,14.0,19.0
1667,하루치/NNG,0.7385646527172772,8.0,15.0,23.0
1668,안동/NNG,0.0814593366967585,1.0,17.0,18.0
1669,순매도우위/NNG,0.5748262627280695,22.0,53.0,75.0
1670,금시장/NNG,0.1154007269870745,3.0,36.0,39.0
1671,상생/NNG,0.2872513451938326,67.0,323.0,390.0
1672,금리/NNG;인하/NNG;경기/NNG;부양/NNG,0.5539234895379578,10.0,25.0,35.0
1673,정책/NNG;완화/NNG,0.5830773574083766,8.0,19.0,27.0
1674,전망/NNG;하향/NNG;금리/NNG;인하/NNG,0.3956596353842556,4.0,14.0,18.0
1675,반군/NNG,0.2485554119721605,7.0,39.0,46.0
1676,발현/NNG,0.6330554166148089,16.0,35.0,51.0
1677,순상환세/NNG,0.5193032714418354,6.0,16.0,22.0
1678,발행회사/NNG,0.7331340302708265,27.0,51.0,78.0
1679,낙폭과대/NNG,0.3462021809612235,5.0,20.0,25.0
1680,제조기업/NNG,0.5101926877323295,7.0,19.0,26.0
1681,사당/NNG,0.7456662359164816,7.0,13.0,20.0
1682,기대/NNG;낮/VA,0.5858806139343785,11.0,26.0,37.0
1683,모양/NNG,0.6924043619224471,14.0,28.0,42.0
1684,전철/NNG,0.377675106503153,12.0,44.0,56.0
1685,초입/NNG,0.5385367259396812,7.0,18.0,25.0
1686,금리/NNG;인하/NNG;서둘/VV;않/VX,0.329716362820213,10.0,42.0,52.0
1687,용선/NNG,0.6924043619224473,6.0,12.0,18.0
1688,피해자/NNG,0.2517834043354354,16.0,88.0,104.0
1689,다보스포럼/NNG,0.1661770468613873,3.0,25.0,28.0
1690,청사/NNG,0.4616029079482981,7.0,21.0,28.0
1691,경품/NNG,0.4039025444547608,7.0,24.0,31.0
1692,구제금융안/NNG,0.230801453974149,6.0,36.0,42.0
1693,아무래도/MAG,0.7331340302708266,18.0,34.0,52.0
1694,인플레이션/NNG;상승/NNG,0.6924043619224473,17.0,34.0,51.0
1695,다양화/NNG,0.429768224641519,9.0,29.0,38.0
1696,전망/NNG;우세/NNG,0.676301934900995,21.0,43.0,64.0
1697,경각심/NNG,0.5830773574083766,8.0,19.0,27.0
1698,스타트업/NNG,0.4272282233138504,29.0,94.0,123.0
1699,유로엔/NNG,0.6667597559253196,13.0,27.0,40.0
1700,경매/NNG,0.6986422390568837,56.0,111.0,167.0
1701,도전/NNG,0.6496633519272345,38.0,81.0,119.0
1702,연임/NNG,0.5976542913435859,41.0,95.0,136.0
1703,경기/NNG;불확실성/NNG;높/VA,0.5275461805123408,8.0,21.0,29.0
